source,target,weight
166,527,11
166,182,50
166,126,7
166,39,13
166,7,14
339,35,11
339,263,2
339,377,1
339,50,1
339,507,1
339,49,6
339,506,2
339,37,4
339,248,6
339,990,1
339,147,3
339,278,1
339,699,2
339,336,1
339,312,2
339,40,13
339,691,3
339,22,9
339,59,7
339,868,1
339,21,9
339,175,1
339,62,1
339,124,1
339,986,1
339,545,1
339,9,2
339,949,3
339,515,6
339,317,1
339,156,1
339,279,16
339,218,6
339,51,1
339,53,3
339,260,3
339,95,2
339,763,1
339,187,4
339,795,2
339,387,5
339,30,1
339,604,4
339,504,2
339,948,1
339,36,7
339,10,16
339,48,3
339,230,7
339,478,3
339,732,2
339,910,1
339,20,7
1050,1140,1
1050,925,1
1050,856,2
1050,814,2
1050,290,1
1050,824,2
1050,44,2
1050,3,2
1050,7,3
886,35,3
886,767,6
886,507,6
886,147,1
886,40,3
886,21,4
886,62,3
886,279,1
886,260,1
886,763,1
886,983,3
886,504,1
886,36,2
886,20,4
423,337,2
423,359,3
423,25,19
423,94,1
423,16,1
423,77,1
423,138,4
423,1030,1
423,151,1
423,922,1
423,223,6
423,370,1
423,2,30
423,141,1
423,152,7
423,309,6
423,261,4
423,447,5
423,487,1
423,282,6
423,26,3
423,96,1
423,56,1
423,249,1
423,321,2
423,9,4
423,519,2
423,1189,1
423,774,1
423,111,1
423,101,1
423,78,1
423,15,5
423,14,14
423,623,2
423,157,6
423,67,1
423,319,1
423,237,2
1217,842,1
349,43,2
349,1128,1
349,491,18
349,12,5
349,219,13
349,185,7
349,16,2
349,68,1
349,373,2
349,282,2
349,198,2
349,265,2
349,9,1
349,726,1
349,430,2
349,1107,4
349,353,4
349,303,2
349,206,3
349,47,3
349,0,27
349,87,2
349,735,14
230,861,1
230,35,29
230,263,1
230,315,7
230,50,3
230,248,45
230,544,2
230,16,1
230,1038,2
230,699,8
230,370,1
230,40,19
230,691,11
230,22,3
230,59,4
230,21,13
230,62,14
230,9,4
230,399,1
230,515,5
230,279,1
230,53,2
230,260,1
230,95,2
230,107,1
230,330,8
230,795,6
230,387,19
230,504,2
230,948,2
230,483,4
230,36,6
230,10,28
230,234,9
230,48,35
230,339,7
230,20,3
149,61,13
149,433,2
149,212,4
149,23,16
149,167,1
149,297,1
149,162,37
149,637,1
149,842,1
149,70,60
149,734,1
149,243,1
149,16,1
149,508,1
149,716,1
149,320,1
149,1089,1
149,131,2
149,389,2
149,28,30
149,959,2
149,588,1
149,799,4
149,121,2
149,685,1
149,1102,1
149,614,4
149,100,6
149,41,1
149,6,14
149,9,5
149,402,1
149,85,11
149,351,1
149,568,5
149,90,15
149,177,2
149,24,27
149,672,1
149,107,2
149,197,4
149,345,1
149,19,5
149,110,35
149,481,1
149,33,9
149,108,8
149,45,1
149,1208,2
149,66,1
398,560,1
398,698,2
398,1131,1
398,264,4
398,826,1
398,1,51
398,46,1
398,64,5
398,167,1
398,102,2
398,313,2
398,93,1
398,76,4
398,488,2
398,13,11
398,34,1
398,60,2
398,576,2
398,358,4
398,69,4
398,837,1
398,412,1
398,440,1
398,9,5
398,71,17
398,335,4
398,95,3
398,107,1
398,1193,1
398,101,3
398,787,1
398,923,1
398,78,1
398,666,2
398,3,1
398,179,2
398,344,5
398,244,4
480,103,14
480,453,18
480,522,1
480,569,1
480,181,1
480,222,1
480,9,2
480,11,6
480,376,17
480,155,1
480,559,2
480,396,16
137,235,3
137,210,1
137,355,8
137,211,16
137,43,24
137,634,3
137,760,1
137,12,14
137,219,4
137,185,2
137,119,4
137,215,1
137,275,1
137,16,4
137,649,2
137,499,1
137,91,2
137,356,2
137,416,1
137,135,1
137,118,1
137,322,1
137,68,30
137,73,2
137,161,5
137,252,2
137,304,5
137,282,1
137,198,15
137,139,1
137,501,1
137,408,2
137,280,1
137,262,13
137,9,1
137,254,1
137,97,2
137,367,2
137,285,2
137,620,3
137,250,4
137,700,5
137,725,1
137,752,1
137,375,1
137,353,9
137,132,3
137,366,2
137,1025,1
137,98,20
137,206,12
137,956,1
137,266,1
137,47,17
137,0,77
137,708,1
137,386,1
137,87,2
137,994,1
982,462,1
982,1158,1
982,439,3
982,131,1
982,121,1
982,41,2
982,6,6
982,9,1
982,378,1
982,773,1
982,221,2
982,89,1
982,450,2
809,294,2
809,12,6
809,219,5
809,185,1
809,68,1
809,680,10
809,282,2
809,266,1
809,0,11
528,277,1
528,54,7
528,16,1
528,940,1
528,18,10
528,246,19
528,269,21
528,360,7
528,324,1
528,4,41
528,465,10
528,9,1
528,173,27
528,316,3
528,95,1
528,288,3
528,368,1
528,3,10
528,112,11
528,241,1
960,139,1
960,1163,2
960,9,1
960,5,7
960,196,1
708,649,6
708,262,4
708,9,1
708,573,7
708,285,4
708,620,2
708,250,6
708,95,1
708,375,1
708,47,2
708,877,5
708,0,5
708,137,1
478,35,3
478,263,1
478,315,1
478,377,1
478,1095,2
478,50,6
478,49,7
478,37,6
478,147,4
478,278,3
478,336,4
478,312,3
478,40,3
478,22,10
478,59,3
478,21,4
478,550,1
478,586,2
478,175,7
478,124,6
478,545,1
478,949,1
478,279,3
478,242,1
478,218,3
478,51,1
478,53,6
478,95,1
478,187,3
478,30,5
478,36,4
478,10,14
478,234,1
478,48,2
478,339,3
478,732,5
478,910,1
478,20,6
478,912,1
1044,621,2
1044,371,1
1044,140,2
1044,475,1
1044,1077,2
1044,0,3
1044,823,2
732,35,1
732,263,1
732,315,1
732,377,1
732,50,3
732,49,2
732,37,1
732,147,1
732,278,1
732,336,1
732,312,1
732,40,1
732,22,4
732,59,3
732,21,6
732,550,1
732,711,2
732,175,4
732,62,1
732,124,1
732,545,1
732,949,1
732,279,2
732,299,1
732,218,1
732,841,2
732,187,1
732,820,1
732,30,3
732,36,2
732,10,7
732,234,1
732,48,1
732,339,2
732,478,5
732,20,3
849,178,12
849,661,1
849,526,10
849,17,10
214,23,29
214,337,3
214,297,5
214,357,5
214,583,1
214,255,25
214,28,1
214,261,4
214,717,2
214,41,65
214,6,1
214,9,1
214,85,1
214,170,1
214,536,1
214,384,28
214,298,4
214,302,5
214,293,6
214,190,9
214,289,8
214,33,49
214,45,12
934,12,4
934,572,4
934,16,1
934,499,1
934,724,1
934,326,1
934,1153,1
934,198,1
934,303,3
934,366,1
934,206,1
934,266,1
934,0,7
1065,136,6
1065,272,3
1065,176,1
1065,281,2
1065,597,1
910,315,2
910,37,1
910,147,1
910,278,1
910,336,1
910,312,1
910,22,2
910,59,1
910,372,1
910,21,1
910,949,4
910,279,3
910,299,1
910,242,4
910,51,4
910,30,2
910,10,2
910,234,2
910,48,1
910,339,1
910,478,1
910,20,1
82,747,2
82,1081,1
82,657,4
82,35,2
82,650,2
82,651,2
82,163,38
82,180,9
82,16,5
82,520,1
82,580,5
82,295,1
82,204,7
82,336,1
82,312,1
82,485,2
82,718,2
82,40,1
82,22,1
82,142,53
82,891,1
82,388,4
82,21,1
82,550,1
82,252,1
82,432,1
82,469,1
82,311,2
82,9,9
82,186,3
82,342,6
82,317,1
82,156,2
82,1203,1
82,279,2
82,122,7
82,997,1
82,363,3
82,51,30
82,429,3
82,31,59
82,958,1
82,226,6
82,174,4
82,8,107
82,55,2
82,710,1
82,385,4
82,109,2
82,78,1
82,30,4
82,273,5
82,602,1
82,417,5
82,36,1
82,10,5
82,352,1
82,48,1
82,191,24
82,20,2
862,2,5
862,189,1
862,674,5
862,801,3
862,9,1
862,236,1
862,107,1
862,15,2
862,14,4
862,1182,1
862,952,3
191,657,2
191,456,1
191,659,4
191,163,22
191,180,27
191,16,5
191,587,5
191,204,3
191,485,2
191,370,1
191,142,29
191,311,10
191,9,5
191,317,4
191,156,12
191,279,2
191,122,5
191,31,3
191,361,1
191,95,1
191,226,9
191,8,24
191,532,1
191,55,6
191,30,12
191,273,1
191,417,25
191,352,9
191,82,24
386,211,5
386,43,3
386,491,1
386,12,8
386,219,1
386,185,28
386,572,1
386,416,1
386,326,1
386,135,1
386,118,1
386,322,2
386,68,2
386,198,2
386,139,4
386,371,3
386,97,1
386,174,2
386,752,8
386,1037,3
386,454,1
386,98,1
386,266,4
386,47,17
386,0,29
386,137,1
386,735,1
126,228,2
126,38,86
126,167,1
126,284,3
126,205,4
126,277,1
126,466,21
126,493,2
126,259,12
126,308,1
126,511,1
126,54,22
126,16,1
126,940,1
126,329,22
126,431,1
126,104,4
126,18,4
126,123,28
126,1167,1
126,40,2
126,395,1
126,169,10
126,656,2
126,59,1
126,164,4
126,593,2
126,373,1
126,424,2
126,251,1
126,84,18
126,564,2
126,63,2
126,92,10
126,4,12
126,257,8
126,75,22
126,381,4
126,253,3
126,114,29
126,127,5
126,517,1
126,9,4
126,186,1
126,1159,1
126,184,10
126,57,17
126,422,2
126,158,56
126,703,2
126,405,1
126,316,4
126,981,1
126,918,2
126,51,1
126,471,1
126,276,8
126,679,3
126,979,1
126,207,1
126,1087,1
126,101,1
126,932,1
126,202,8
126,530,22
126,133,8
126,286,22
126,3,84
126,574,1
126,112,1
126,947,1
126,533,1
126,233,2
126,557,3
126,301,2
126,36,1
126,527,2
126,241,1
126,182,3
126,166,7
126,307,2
126,39,32
126,7,35
933,284,2
933,205,1
933,259,1
933,579,1
933,992,4
933,169,1
933,164,1
933,84,1
933,75,2
933,9,1
933,964,4
933,184,3
933,57,1
933,158,1
933,3,5
933,947,4
933,301,2
933,7,5
823,1,1
823,35,1
823,621,2
823,50,1
823,49,1
823,37,1
823,147,1
823,278,1
823,34,1
823,40,1
823,2,1
823,22,1
823,21,1
823,550,1
823,62,1
823,371,2
823,27,1
823,53,1
823,260,1
823,140,3
823,475,1
823,30,1
823,14,1
823,1077,2
823,36,1
823,10,1
823,0,3
823,1044,2
823,20,1
20,516,8
20,294,4
20,861,4
20,495,2
20,747,1
20,648,3
20,35,79
20,1019,1
20,1018,1
20,1020,1
20,263,9
20,315,3
20,377,1
20,767,6
20,1095,1
20,50,52
20,659,1
20,507,9
20,49,66
20,506,7
20,37,83
20,754,5
20,1136,2
20,896,1
20,248,6
20,544,3
20,16,1
20,782,1
20,794,1
20,522,2
20,538,5
20,587,1
20,1038,2
20,990,1
20,147,22
20,278,13
20,630,10
20,699,1
20,204,3
20,336,8
20,312,11
20,370,1
20,40,55
20,691,1
20,22,106
20,891,1
20,59,55
20,372,9
20,868,1
20,21,102
20,844,3
20,524,5
20,550,7
20,682,1
20,957,1
20,889,1
20,586,2
20,209,10
20,711,3
20,175,19
20,62,41
20,124,32
20,986,2
20,545,1
20,871,1
20,9,9
20,186,2
20,949,1
20,515,4
20,577,1
20,279,5
20,299,11
20,242,9
20,258,2
20,218,14
20,51,7
20,31,4
20,53,71
20,260,17
20,704,1
20,95,3
20,107,1
20,174,1
20,8,6
20,1036,1
20,841,3
20,187,21
20,983,3
20,710,1
20,330,8
20,109,1
20,820,4
20,795,1
20,387,5
20,78,2
20,30,42
20,908,1
20,604,2
20,504,3
20,483,5
20,993,2
20,36,55
20,10,126
20,234,6
20,352,1
20,643,2
20,48,28
20,339,7
20,886,4
20,230,3
20,478,6
20,732,3
20,910,1
20,82,2
20,823,1
20,912,5
396,103,15
396,453,13
396,522,1
396,569,2
396,204,1
396,181,4
396,324,1
396,222,1
396,1003,1
396,9,1
396,58,1
396,238,2
396,229,1
396,32,1
396,11,18
396,376,16
396,155,6
396,559,3
396,480,16
746,1,11
746,154,2
746,208,1
746,46,2
746,64,1
746,1048,1
746,83,1
746,425,1
746,488,1
746,13,4
746,34,1
746,1047,1
746,901,8
746,362,1
746,500,13
695,116,1
695,80,1
695,547,4
695,467,1
695,29,11
695,81,10
695,484,7
695,713,11
695,419,2
695,15,5
695,931,1
695,978,1
695,869,1
450,23,1
450,195,5
450,632,3
450,462,5
450,570,4
450,243,5
450,320,2
450,439,1
450,131,9
450,788,1
450,65,13
450,121,5
450,759,1
450,41,25
450,6,14
450,9,1
450,316,1
450,443,1
450,298,5
450,378,10
450,773,1
450,441,2
450,221,9
450,89,1
450,982,2
1157,1,1
1157,99,1
1157,1051,1
1157,13,1
1157,34,1
1157,27,1
1157,200,1
1157,71,1
1157,1017,1
1157,179,1
635,148,9
635,167,1
635,401,2
635,25,3
635,138,1
635,151,1
635,2,16
635,261,1
635,487,1
635,252,1
635,145,1
635,26,2
635,6,1
635,81,1
635,9,1
635,399,1
635,79,1
635,369,7
635,672,10
635,419,2
635,89,3
635,1100,1
635,157,1
635,1059,1
635,688,4
899,235,1
899,43,1
899,12,1
899,1043,1
899,356,1
899,446,1
899,258,1
899,140,1
899,283,10
899,232,2
899,47,1
899,0,8
899,87,1
1115,1181,1
1115,17,4
468,129,10
468,117,15
468,671,4
468,437,11
468,292,9
468,526,5
468,566,12
468,106,6
468,529,8
468,17,12
468,188,1
468,413,3
307,228,4
307,294,1
307,38,5
307,1105,1
307,259,4
307,54,1
307,104,3
307,426,1
307,535,4
307,18,6
307,269,1
307,656,13
307,164,1
307,252,1
307,494,3
307,251,4
307,63,1
307,92,20
307,4,12
307,885,1
307,722,6
307,114,1
307,465,1
307,127,3
307,267,1
307,290,2
307,394,4
307,9,1
307,57,17
307,158,1
307,316,1
307,893,1
307,981,1
307,471,2
307,276,2
307,444,1
307,679,15
307,687,1
307,207,4
307,1087,1
307,107,1
307,202,10
307,52,17
307,44,6
307,3,56
307,112,5
307,301,1
307,241,16
307,1207,1
307,126,2
307,39,4
307,7,60
307,766,2
1104,1,3
1104,93,1
1104,99,3
1104,488,3
1104,13,3
1104,34,1
1104,576,1
1104,412,1
1104,101,1
1104,179,1
853,23,14
853,370,1
853,866,2
853,825,1
853,351,1
853,536,1
853,90,1
853,1253,1
853,33,1
498,698,2
498,328,1
498,332,2
498,115,4
498,264,4
498,1,21
498,154,1
498,208,2
498,46,1
498,64,9
498,76,4
498,13,10
498,34,1
498,60,2
498,576,2
498,69,1
498,837,2
498,1061,1
498,27,2
498,1001,5
498,9,1
498,1101,2
498,71,1
498,335,5
498,917,3
498,509,1
498,344,9
498,244,6
854,461,1
854,16,1
854,822,5
854,571,1
854,86,1
854,346,6
854,920,2
854,5,4
854,705,1
688,733,1
688,148,3
688,116,1
688,25,1
688,77,1
688,223,1
688,42,1
688,2,21
688,252,2
688,96,1
688,9,1
688,79,1
688,670,1
688,369,2
688,672,5
688,296,2
688,88,1
688,201,8
688,1214,2
688,194,1
688,606,1
688,150,1
688,635,4
87,294,1
87,235,2
87,355,3
87,271,3
87,807,2
87,43,2
87,793,2
87,491,1
87,12,12
87,219,4
87,185,1
87,697,1
87,119,6
87,215,1
87,275,1
87,16,6
87,757,4
87,940,1
87,724,1
87,91,24
87,204,1
87,1039,3
87,939,7
87,356,1
87,416,1
87,135,1
87,118,1
87,322,1
87,68,3
87,73,2
87,161,2
87,252,1
87,324,2
87,282,1
87,198,4
87,408,2
87,903,3
87,280,1
87,640,1
87,265,1
87,262,1
87,9,14
87,726,3
87,254,1
87,843,1
87,367,1
87,961,1
87,316,6
87,551,3
87,258,13
87,140,35
87,95,1
87,144,1
87,283,1
87,132,14
87,303,1
87,867,5
87,454,1
87,206,1
87,232,1
87,47,12
87,549,1
87,0,168
87,349,2
87,137,2
87,899,1
87,994,1
87,863,1
66,61,16
66,23,2
66,235,1
66,195,1
66,167,2
66,162,3
66,637,1
66,70,2
66,243,2
66,730,1
66,445,13
66,16,2
66,508,3
66,940,1
66,320,14
66,131,1
66,370,1
66,389,3
66,951,1
66,463,15
66,28,44
66,588,2
66,565,2
66,252,1
66,65,5
66,603,9
66,374,27
66,619,9
66,598,9
66,121,2
66,470,2
66,486,1
66,143,1
66,100,13
66,759,1
66,41,9
66,6,126
66,9,9
66,458,8
66,85,2
66,351,5
66,170,16
66,600,13
66,568,1
66,536,2
66,90,11
66,177,2
66,24,25
66,316,2
66,613,6
66,1066,1
66,197,11
66,460,2
66,310,1
66,472,3
66,622,4
66,345,2
66,19,39
66,78,1
66,441,10
66,110,4
66,221,1
66,89,4
66,727,1
66,289,1
66,33,23
66,108,36
66,45,1
66,149,1
319,306,2
319,1023,1
319,337,2
319,148,2
319,116,1
319,359,1
319,25,13
319,1079,4
319,80,1
319,159,1
319,736,5
319,77,2
319,138,2
319,42,4
319,2,29
319,152,1
319,261,3
319,447,1
319,487,1
319,750,4
319,26,7
319,56,1
319,9,1
319,305,3
319,79,8
319,638,9
319,316,1
319,369,1
319,285,1
319,296,1
319,236,1
319,113,2
319,111,17
319,101,1
319,15,3
319,14,21
319,157,3
319,67,6
319,423,1
319,237,34
237,306,1
237,1023,6
237,337,1
237,148,3
237,116,1
237,359,1
237,25,21
237,1079,3
237,80,4
237,615,1
237,159,1
237,736,3
237,77,3
237,138,2
237,1030,1
237,42,4
237,2,41
237,152,1
237,189,1
237,261,2
237,447,1
237,487,1
237,1188,1
237,750,3
237,4,1
237,26,11
237,56,1
237,9,1
237,305,3
237,79,12
237,638,11
237,316,1
237,369,1
237,285,1
237,296,1
237,236,1
237,113,2
237,153,1
237,111,27
237,101,1
237,78,1
237,15,3
237,14,40
237,44,1
237,3,1
237,157,3
237,67,7
237,423,2
237,319,34
237,7,1
772,38,3
772,277,1
772,466,1
772,431,4
772,881,1
772,714,1
772,18,7
772,246,2
772,123,7
772,269,3
772,1167,2
772,1135,1
772,564,2
772,4,24
772,290,1
772,173,3
772,158,3
772,703,2
772,1126,1
772,133,14
772,112,2
772,171,1
978,116,1
978,547,8
978,29,5
978,81,2
978,484,2
978,713,1
978,15,2
978,931,1
978,695,1
978,869,1
869,116,2
869,1071,2
869,547,2
869,42,1
869,29,3
869,96,1
869,81,1
869,484,3
869,296,1
869,88,1
869,113,1
869,713,1
869,15,9
869,931,4
869,695,1
869,978,1
1234,240,1
1234,1008,1
1234,9,1
1234,558,1
1229,86,1
1229,5,3
1229,533,1
631,636,1
631,474,2
631,1,16
631,64,1
631,93,1
631,870,7
631,76,1
631,16,1
631,83,2
631,13,5
631,34,1
631,452,1
631,718,1
631,467,1
631,69,1
631,252,1
631,146,1
631,165,1
631,9,1
631,415,2
631,71,2
631,770,1
631,183,8
631,409,1
631,95,5
631,509,5
631,325,5
631,786,1
936,332,1
936,1,4
936,358,5
936,69,1
936,828,2
936,101,1
936,787,5
936,78,1
936,666,5
735,491,14
735,12,1
735,219,2
735,185,1
735,16,2
735,373,2
735,430,2
735,47,1
735,0,1
735,349,14
735,386,1
838,16,1
838,295,3
838,716,6
838,469,1
838,906,2
838,9,1
838,186,3
838,379,3
838,51,2
838,31,1
838,8,2
994,634,1
994,12,2
994,185,1
994,119,1
994,16,1
994,416,1
994,68,1
994,161,4
994,324,1
994,198,1
994,371,1
994,700,1
994,232,1
994,47,1
994,0,4
994,137,1
994,87,1
1282,6,1
168,235,2
168,210,6
168,268,2
168,610,2
168,669,2
168,420,6
168,341,4
168,43,1
168,380,10
168,12,2
168,185,1
168,80,3
168,977,2
168,16,1
168,287,3
168,323,8
168,213,25
168,216,5
168,135,4
168,118,11
168,322,1
168,739,1
168,291,2
168,143,5
168,402,2
168,86,3
168,482,6
168,543,4
168,327,6
168,300,5
168,449,3
168,531,4
168,256,12
168,525,4
168,220,2
168,120,1
168,391,5
168,346,1
168,816,2
168,203,14
168,618,1
168,95,1
168,476,4
168,5,52
168,421,1
168,196,2
168,199,3
168,266,1
168,47,1
168,0,2
39,228,15
39,38,43
39,284,7
39,205,12
39,277,2
39,798,1
39,377,1
39,878,3
39,466,9
39,259,13
39,308,5
39,511,2
39,928,2
39,54,100
39,80,1
39,542,1
39,16,2
39,522,2
39,329,14
39,104,16
39,426,2
39,18,14
39,246,5
39,123,16
39,395,3
39,169,14
39,360,1
39,164,9
39,576,1
39,252,2
39,324,1
39,424,1
39,251,5
39,84,24
39,564,2
39,63,20
39,916,1
39,92,29
39,4,87
39,257,2
39,919,1
39,75,35
39,381,1
39,253,9
39,722,4
39,114,50
39,545,1
39,127,46
39,267,3
39,290,4
39,394,2
39,9,6
39,184,8
39,57,95
39,541,2
39,173,5
39,422,12
39,158,20
39,316,2
39,981,1
39,471,16
39,276,9
39,361,1
39,679,2
39,95,5
39,979,1
39,687,1
39,207,4
39,1087,1
39,107,2
39,101,2
39,932,1
39,202,22
39,393,3
39,78,2
39,530,15
39,133,2
39,368,1
39,286,11
39,52,17
39,44,19
39,3,250
39,574,1
39,112,11
39,533,4
39,557,17
39,301,23
39,171,17
39,527,14
39,241,3
39,182,14
39,166,13
39,126,32
39,307,4
39,7,220
7,228,72
7,294,6
7,38,55
7,1225,1
7,1140,2
7,495,2
7,925,3
7,167,2
7,1105,4
7,284,49
7,205,17
7,277,33
7,798,1
7,377,25
7,878,1
7,466,8
7,493,3
7,259,33
7,308,19
7,579,3
7,511,2
7,894,1
7,720,3
7,928,10
7,992,2
7,54,143
7,25,3
7,80,13
7,1049,8
7,159,1
7,856,6
7,542,3
7,16,3
7,522,2
7,777,4
7,1106,5
7,329,21
7,431,1
7,881,1
7,104,72
7,426,10
7,714,1
7,535,3
7,151,1
7,1179,2
7,839,5
7,18,134
7,204,3
7,246,1
7,123,22
7,269,5
7,1167,1
7,370,6
7,814,6
7,1084,1
7,2,3
7,29,1
7,395,1
7,152,1
7,169,61
7,656,17
7,360,4
7,164,23
7,682,2
7,252,5
7,373,4
7,324,1
7,1261,1
7,494,2
7,251,41
7,84,42
7,564,3
7,63,102
7,617,1
7,92,119
7,4,362
7,26,1
7,257,15
7,885,5
7,919,3
7,1141,2
7,75,87
7,835,1
7,253,54
7,722,13
7,114,76
7,465,4
7,545,15
7,127,150
7,769,3
7,267,29
7,290,27
7,394,10
7,517,1
7,249,1
7,81,1
7,9,20
7,964,3
7,184,54
7,57,258
7,430,3
7,541,30
7,305,1
7,173,2
7,79,1
7,422,27
7,1054,4
7,158,34
7,703,1
7,316,8
7,981,2
7,824,7
7,918,1
7,471,25
7,276,62
7,88,2
7,113,1
7,444,1
7,361,5
7,1074,7
7,679,25
7,95,7
7,687,8
7,207,39
7,1087,2
7,1189,2
7,107,12
7,101,2
7,913,1
7,1191,1
7,1142,1
7,932,12
7,202,87
7,288,43
7,393,3
7,78,9
7,530,9
7,133,15
7,14,1
7,190,1
7,368,15
7,286,16
7,464,2
7,984,8
7,52,175
7,44,106
7,3,1043
7,112,65
7,947,4
7,557,23
7,301,57
7,171,23
7,157,1
7,527,10
7,241,54
7,182,26
7,166,14
7,1050,3
7,126,35
7,933,5
7,307,60
7,237,1
7,39,220
7,766,18
344,698,2
344,332,1
344,115,2
344,264,22
344,1,51
344,64,8
344,76,9
344,13,2
344,34,1
344,452,2
344,576,1
344,69,2
344,837,1
344,412,1
344,27,1
344,1001,2
344,9,1
344,1101,2
344,335,20
344,361,1
344,917,1
344,398,5
344,498,9
344,244,36
1150,1011,1
1150,683,1
1150,172,1
1022,684,1
1022,193,2
1022,348,1
1022,139,1
1022,1021,3
1022,107,1
702,130,2
702,341,1
702,927,3
702,967,3
702,380,1
702,461,2
702,216,2
702,135,1
702,118,1
702,350,2
702,739,1
702,143,2
702,531,1
702,220,1
702,120,4
702,95,1
702,5,7
702,421,3
702,196,2
1147,162,1
1147,28,2
1147,614,1
1147,9,1
1147,24,2
1147,1206,1
766,294,1
766,1105,6
766,284,1
766,16,1
766,329,2
766,104,2
766,169,1
766,656,1
766,92,3
766,722,2
766,127,14
766,57,9
766,471,3
766,679,2
766,202,2
766,3,17
766,301,1
766,307,2
766,7,18
786,495,1
786,648,1
786,1,7
786,46,1
786,673,1
786,12,1
786,829,1
786,714,1
786,91,1
786,13,1
786,34,1
786,59,1
786,21,1
786,27,1
786,225,1
786,160,2
786,770,10
786,183,3
786,95,1
786,509,2
786,325,4
786,44,1
786,45,2
786,10,1
786,0,1
786,631,1
244,698,10
244,332,6
244,115,2
244,264,44
244,1,73
244,46,1
244,64,7
244,76,32
244,425,1
244,714,1
244,13,1
244,34,1
244,452,1
244,576,1
244,358,1
244,69,1
244,837,4
244,27,1
244,1001,1
244,1101,1
244,335,32
244,361,1
244,398,4
244,498,6
244,344,36
